Lambda[um],T_percent,T
2.67773463649752,0.13,0.0013
2.67809319764328,0.1,0.001
2.67845185482791,0.07,0.0007
2.67881060809001,0.06,0.0006
2.67916945746818,0.05,0.0005
2.67952840300107,0.03,0.0003
2.67988744472732,0,0
2.68024658268561,-0.02,-0.0002
2.68060581691462,-0.04,-0.0004
2.68096514745308,-0.04,-0.0004
2.68132457433972,-0.03,-0.0003
2.6816840976133,-0.03,-0.0003
2.68204371731259,-0.04,-0.0004
2.68240343347639,-0.05,-0.0005
2.68276324614353,-0.04,-0.0004
2.68312315535283,-0.02,-0.0002
2.68348316114316,0,0
2.68384326355341,0.02,0.0002
2.68420346262247,0.02,0.0002
2.68456375838926,0.01,0.0001
2.68492415089274,0,0
2.68528464017186,0,0
2.68564522626561,0,0
2.686005909213,0.02,0.0002
2.68636668905306,0.04,0.0004
2.68672756582483,0.07,0.0007
2.68708853956738,0.1,0.001
2.68744961031981,0.12,0.0012
2.68781077812122,0.14,0.0014
2.68817204301075,0.15,0.0015
2.68853340502756,0.16,0.0016
2.68889486421081,0.16,0.0016
2.6892564205997,0.16,0.0016
2.68961807423346,0.14,0.0014
2.68997982515131,0.1,0.001
2.69034167339252,0.07,0.0007
2.69070361899637,0.04,0.0004
2.69106566200215,0.02,0.0002
2.6914278024492,0,0
2.69179004037685,-0.02,-0.0002
2.69215237582447,-0.04,-0.0004
2.69251480883145,-0.06,-0.0006
2.69287733943719,-0.06,-0.0006
2.69323996768112,-0.04,-0.0004
2.69360269360269,-0.02,-0.0002
2.69396551724138,-0.01,-0.0001
2.69432843863667,-0.01,-0.0001
2.69469145782808,-0.01,-0.0001
2.69505457485514,-0.01,-0.0001
2.69541778975741,0.01,0.0001
2.69578110257447,0.03,0.0003
2.69614451334592,0.06,0.0006
2.69650802211137,0.09,0.0009
2.69687162891046,0.11,0.0011
2.69723533378287,0.13,0.0013
2.69759913676828,0.13,0.0013
2.69796303790638,0.12,0.0012
2.69832703723691,0.09,0.0009
2.69869113479962,0.04,0.0004
2.69905533063428,0,0
2.69941962478067,-0.04,-0.0004
2.69978401727862,-0.05,-0.0005
2.70014850816795,-0.05,-0.0005
2.70051309748852,-0.05,-0.0005
2.70087778528022,-0.04,-0.0004
2.70124257158293,-0.02,-0.0002
2.70160745643658,0,0
2.70197243988111,0.02,0.0002
2.70233752195649,0.04,0.0004
2.7027027027027,0.03,0.0003
2.70306798215975,0.02,0.0002
2.70343336036767,0.02,0.0002
2.7037988373665,0.02,0.0002
2.70416441319632,0.03,0.0003
2.70453008789723,0.05,0.0005
2.70489586150933,0.07,0.0007
2.70526173407277,0.08,0.0008
2.70562770562771,0.08,0.0008
2.70599377621431,0.08,0.0008
2.7063599458728,0.08,0.0008
2.70672621464339,0.07,0.0007
2.70709258256632,0.05,0.0005
2.70745904968187,0.03,0.0003
2.70782561603033,0.01,0.0001
2.708192281652,-0.01,-0.0001
2.70855904658722,-0.01,-0.0001
2.70892591087634,0.01,0.0001
2.70929287455974,0.04,0.0004
2.70965993767782,0.08,0.0008
2.710027100271,0.12,0.0012
2.71039436237973,0.15,0.0015
2.71076172404446,0.17,0.0017
2.71112918530568,0.18,0.0018
2.7114967462039,0.18,0.0018
2.71186440677966,0.16,0.0016
2.7122321670735,0.14,0.0014
2.712600027126,0.12,0.0012
2.71296798697775,0.1,0.001
2.71333604666938,0.09,0.0009
2.71370420624152,0.09,0.0009
2.71407246573483,0.08,0.0008
2.71444082519001,0.07,0.0007
2.71480928464775,0.07,0.0007
2.71517784414879,0.06,0.0006
2.71554650373388,0.07,0.0007
2.71591526344378,0.07,0.0007
2.7162841233193,0.09,0.0009
2.71665308340125,0.09,0.0009
2.71702214373047,0.08,0.0008
2.71739130434783,0.06,0.0006
2.7177605652942,0.02,0.0002
2.71812992661049,0.01,0.0001
2.71849938833764,0,0
2.71886895051658,0,0
2.71923861318831,0,0
2.7196083763938,-0.01,-0.0001
2.71997824017408,-0.02,-0.0002
2.72034820457018,0,0
2.72071826962318,0.03,0.0003
2.72108843537415,0.04,0.0004
2.7214587018642,0.03,0.0003
2.72182906913446,0.02,0.0002
2.72219953722608,0.01,0.0001
2.72257010618023,0.03,0.0003
2.72294077603812,0.07,0.0007
2.72331154684096,0.13,0.0013
2.72368241862999,0.19,0.0019
2.72405339144647,0.24,0.0024
2.7244244653317,0.26,0.0026
2.72479564032698,0.26,0.0026
2.72516691647363,0.24,0.0024
2.72553829381303,0.21,0.0021
2.72590977238653,0.17,0.0017
2.72628135223555,0.14,0.0014
2.7266530334015,0.12,0.0012
2.72702481592582,0.12,0.0012
2.72739669984999,0.13,0.0013
2.72776868521549,0.14,0.0014
2.72814077206384,0.15,0.0015
2.72851296043656,0.15,0.0015
2.72888525037522,0.14,0.0014
2.7292576419214,0.13,0.0013
2.72963013511669,0.11,0.0011
2.73000273000273,0.07,0.0007
2.73037542662116,0.03,0.0003
2.73074822501365,0,0
2.7311211252219,-0.01,-0.0001
2.73149412728763,0,0
2.73186723125256,0.01,0.0001
2.73224043715847,0.01,0.0001
2.73261374504714,0,0
2.73298715496037,0.01,0.0001
2.73336066694,0.02,0.0002
2.73373428102788,0.04,0.0004
2.73410799726589,0.06,0.0006
2.73448181569593,0.06,0.0006
2.73485573635991,0.06,0.0006
2.73522975929978,0.07,0.0007
2.73560388455752,0.08,0.0008
2.7359781121751,0.09,0.0009
2.73635244219455,0.09,0.0009
2.73672687465791,0.09,0.0009
2.73710140960723,0.09,0.0009
2.73747604708459,0.09,0.0009
2.7378507871321,0.1,0.001
2.73822562979189,0.12,0.0012
2.73860057510612,0.14,0.0014
2.73897562311695,0.13,0.0013
2.73935077386659,0.12,0.0012
2.73972602739726,0.09,0.0009
2.7401013837512,0.08,0.0008
2.74047684297068,0.06,0.0006
2.74085240509799,0.03,0.0003
2.74122807017544,0,0
2.74160383824537,-0.01,-0.0001
2.74197970935015,-0.01,-0.0001
2.74235568353215,0.01,0.0001
2.74273176083379,0.02,0.0002
2.74310794129749,0.03,0.0003
2.74348422496571,0.03,0.0003
2.74386061188092,0.04,0.0004
2.74423710208562,0.06,0.0006
2.74461369562234,0.1,0.001
2.74499039253363,0.12,0.0012
2.74536719286205,0.13,0.0013
2.74574409665019,0.13,0.0013
2.74612110394068,0.12,0.0012
2.74649821477616,0.11,0.0011
2.74687542919929,0.11,0.0011
2.74725274725275,0.11,0.0011
2.74763016897926,0.1,0.001
2.74800769442154,0.09,0.0009
2.74838532362237,0.08,0.0008
2.74876305662452,0.08,0.0008
2.74914089347079,0.07,0.0007
2.74951883420401,0.07,0.0007
2.74989687886704,0.06,0.0006
2.75027502750275,0.04,0.0004
2.75065328015404,0,0
2.75103163686382,-0.03,-0.0003
2.75141009767506,-0.06,-0.0006
2.75178866263071,-0.08,-0.0008
2.75216733177377,-0.08,-0.0008
2.75254610514726,-0.07,-0.0007
2.75292498279422,-0.07,-0.0007
2.75330396475771,-0.08,-0.0008
2.75368305108082,-0.07,-0.0007
2.75406224180666,-0.06,-0.0006
2.75444153697838,-0.03,-0.0003
2.75482093663912,-0.02,-0.0002
2.75520044083207,-0.02,-0.0002
2.75558004960044,-0.04,-0.0004
2.75595976298746,-0.05,-0.0005
2.75633958103638,-0.05,-0.0005
2.75671950379049,-0.04,-0.0004
2.75709953129308,-0.03,-0.0003
2.75747966358748,-0.01,-0.0001
2.75785990071704,0,0
2.75824024272514,0.01,0.0001
2.75862068965517,0.01,0.0001
2.75900124155056,0.02,0.0002
2.75938189845475,0.02,0.0002
2.7597626604112,0.04,0.0004
2.76014352746343,0.04,0.0004
2.76052449965493,0.04,0.0004
2.76090557702927,0.03,0.0003
2.76128675962999,0.03,0.0003
2.76166804750069,0.03,0.0003
2.76204944068499,0.04,0.0004
2.76243093922652,0.04,0.0004
2.76281254316895,0.03,0.0003
2.76319425255595,0.01,0.0001
2.76357606743126,0.01,0.0001
2.76395798783858,0.02,0.0002
2.7643400138217,0.03,0.0003
2.76472214542438,0.04,0.0004
2.76510438269045,0.03,0.0003
2.76548672566372,0.02,0.0002
2.76586917438805,0,0
2.76625172890733,-0.01,-0.0001
2.76663438926546,-0.02,-0.0002
2.76701715550636,-0.02,-0.0002
2.767400027674,-0.02,-0.0002
2.76778300581234,-0.02,-0.0002
2.7681660899654,-0.01,-0.0001
2.76854928017719,0,0
2.76893257649176,0,0
2.7693159789532,0,0
2.76969948760559,0,0
2.77008310249307,0.01,0.0001
2.77046682365979,0.01,0.0001
2.7708506511499,0.01,0.0001
2.77123458500762,0.01,0.0001
2.77161862527716,0.01,0.0001
2.77200277200277,0.03,0.0003
2.77238702522872,0.05,0.0005
2.77277138499931,0.06,0.0006
2.77315585135885,0.05,0.0005
2.77354042435168,0.04,0.0004
2.77392510402219,0.04,0.0004
2.77430989041476,0.05,0.0005
2.77469478357381,0.06,0.0006
2.77507978354378,0.06,0.0006
2.77546489036914,0.05,0.0005
2.77585010409438,0.05,0.0005
2.77623542476402,0.06,0.0006
2.7766208524226,0.07,0.0007
2.77700638711469,0.08,0.0008
2.77739202888488,0.08,0.0008
2.77777777777778,0.08,0.0008
2.77816363383803,0.09,0.0009
2.77854959711031,0.09,0.0009
2.77893566763929,0.09,0.0009
2.77932184546971,0.08,0.0008
2.77970813064628,0.06,0.0006
2.78009452321379,0.06,0.0006
2.78048102321702,0.06,0.0006
2.78086763070078,0.07,0.0007
2.78125434570991,0.08,0.0008
2.78164116828929,0.08,0.0008
2.78202809848379,0.08,0.0008
2.78241513633834,0.09,0.0009
2.78280228189787,0.09,0.0009
2.78318953520735,0.09,0.0009
2.78357689631176,0.08,0.0008
2.78396436525612,0.05,0.0005
2.78435194208548,0.03,0.0003
2.78473962684489,0.02,0.0002
2.78512741957945,0.03,0.0003
2.78551532033426,0.07,0.0007
2.78590332915448,0.1,0.001
2.78629144608526,0.11,0.0011
2.7866796711718,0.1,0.001
2.78706800445931,0.08,0.0008
2.78745644599303,0.06,0.0006
2.78784499581823,0.05,0.0005
2.7882336539802,0.05,0.0005
2.78862242052426,0.05,0.0005
2.78901129549575,0.04,0.0004
2.78940027894003,0.03,0.0003
2.7897893709025,0.03,0.0003
2.79017857142857,0.04,0.0004
2.79056788056369,0.04,0.0004
2.79095729835333,0.04,0.0004
2.79134682484299,0.04,0.0004
2.79173646007817,0.04,0.0004
2.79212620410443,0.06,0.0006
2.79251605696733,0.1,0.001
2.79290601871247,0.14,0.0014
2.79329608938547,0.16,0.0016
2.79368626903199,0.17,0.0017
2.79407655769768,0.17,0.0017
2.79446695542825,0.16,0.0016
2.79485746226942,0.15,0.0015
2.79524807826695,0.14,0.0014
2.79563880346659,0.13,0.0013
2.79602963791416,0.12,0.0012
2.79642058165548,0.13,0.0013
2.7968116347364,0.14,0.0014
2.7972027972028,0.16,0.0016
2.79759406910057,0.17,0.0017
2.79798545047566,0.16,0.0016
2.798376941374,0.15,0.0015
2.79876854184159,0.15,0.0015
2.79916025192442,0.17,0.0017
2.79955207166853,0.18,0.0018
2.79994400111998,0.18,0.0018
2.80033604032484,0.17,0.0017
2.80072818932923,0.16,0.0016
2.80112044817927,0.13,0.0013
2.80151281692114,0.1,0.001
2.80190529560101,0.05,0.0005
2.8022978842651,0,0
2.80269058295964,-0.04,-0.0004
2.8030833917309,-0.05,-0.0005
2.80347631062518,-0.05,-0.0005
2.80386933968877,-0.05,-0.0005
2.80426247896803,-0.05,-0.0005
2.80465572850933,-0.03,-0.0003
2.80504908835905,0,0
2.80544255856361,0.03,0.0003
2.80583613916947,0.05,0.0005
2.8062298302231,0.05,0.0005
2.80662363177098,0.03,0.0003
2.80701754385965,0.03,0.0003
2.80741156653565,0.03,0.0003
2.80780569984557,0.03,0.0003
2.808199943836,0.03,0.0003
2.80859429855357,0.02,0.0002
2.80898876404494,0,0
2.80938334035679,-0.02,-0.0002
2.80977802753582,-0.03,-0.0003
2.81017282562878,-0.04,-0.0004
2.81056773468241,-0.04,-0.0004
2.8109627547435,-0.05,-0.0005
2.81135788585887,-0.05,-0.0005
2.81175312807535,-0.06,-0.0006
2.81214848143982,-0.06,-0.0006
2.81254394599916,-0.05,-0.0005
2.81293952180028,-0.05,-0.0005
2.81333520889014,-0.04,-0.0004
2.8137310073157,-0.03,-0.0003
2.81412691712396,-0.02,-0.0002
2.81452293836195,-0.02,-0.0002
2.81491907107671,-0.02,-0.0002
2.81531531531532,-0.02,-0.0002
2.81571167112488,-0.01,-0.0001
2.81610813855252,0,0
2.8165047176454,0.01,0.0001
2.8169014084507,0.02,0.0002
2.81729821101564,0.03,0.0003
2.81769512538743,0.05,0.0005
2.81809215161336,0.07,0.0007
2.8184892897407,0.09,0.0009
2.81888653981677,0.1,0.001
2.81928390188892,0.11,0.0011
2.81968137600451,0.11,0.0011
2.82007896221094,0.11,0.0011
2.82047666055563,0.1,0.001
2.82087447108604,0.09,0.0009
2.82127239384963,0.07,0.0007
2.82167042889391,0.07,0.0007
2.8220685762664,0.07,0.0007
2.82246683601468,0.07,0.0007
2.82286520818631,0.06,0.0006
2.82326369282891,0.05,0.0005
2.82366228999012,0.05,0.0005
2.82406099971759,0.04,0.0004
2.82445982205903,0.04,0.0004
2.82485875706215,0.04,0.0004
2.82525780477469,0.03,0.0003
2.82565696524442,0.02,0.0002
2.82605623851915,0.02,0.0002
2.82645562464669,0.02,0.0002
2.82685512367491,0.03,0.0003
2.82725473565168,0.03,0.0003
2.82765446062491,0.04,0.0004
2.82805429864253,0.04,0.0004
2.82845424975251,0.04,0.0004
2.82885431400283,0.05,0.0005
2.8292544914415,0.06,0.0006
2.82965478211658,0.06,0.0006
2.83005518607613,0.06,0.0006
2.83045570336824,0.07,0.0007
2.83085633404105,0.07,0.0007
2.8312570781427,0.08,0.0008
2.83165793572136,0.08,0.0008
2.83205890682526,0.07,0.0007
2.83245999150262,0.05,0.0005
2.8328611898017,0.03,0.0003
2.83326250177079,0.02,0.0002
2.8336639274582,0.02,0.0002
2.83406546691229,0.01,0.0001
2.83446712018141,0.01,0.0001
2.83486888731396,0,0
2.83527076835838,-0.01,-0.0001
2.83567276336311,-0.02,-0.0002
2.83607487237663,-0.02,-0.0002
2.83647709544745,-0.02,-0.0002
2.83687943262411,-0.03,-0.0003
2.83728188395517,-0.04,-0.0004
2.83768444948922,-0.03,-0.0003
2.83808712927487,-0.01,-0.0001
2.83848992336077,0,0
2.8388928317956,0.01,0.0001
2.83929585462805,0.01,0.0001
2.83969899190686,0.02,0.0002
2.84010224368077,0.04,0.0004
2.84050560999858,0.06,0.0006
2.84090909090909,0.08,0.0008
2.84131268646114,0.09,0.0009
2.84171639670361,0.11,0.0011
2.84212022168538,0.12,0.0012
2.84252416145537,0.13,0.0013
2.84292821606254,0.14,0.0014
2.84333238555587,0.14,0.0014
2.84373666998436,0.13,0.0013
2.84414106939704,0.12,0.0012
2.84454558384298,0.12,0.0012
2.84495021337127,0.11,0.0011
2.84535495803101,0.11,0.0011
2.84575981787137,0.11,0.0011
2.84616479294151,0.11,0.0011
2.84656988329063,0.1,0.001
2.84697508896797,0.08,0.0008
2.84738041002278,0.06,0.0006
2.84778584650434,0.03,0.0003
2.84819139846198,0.01,0.0001
2.84859706594502,-0.01,-0.0001
2.84900284900285,-0.01,-0.0001
2.84940874768486,-0.01,-0.0001
2.84981476204047,-0.01,-0.0001
2.85022089211914,0,0
2.85062713797035,0.01,0.0001
2.85103349964362,0.02,0.0002
2.85143997718848,0.02,0.0002
2.8518465706545,0.01,0.0001
2.85225328009127,-0.01,-0.0001
2.85266010554842,-0.03,-0.0003
2.85306704707561,-0.06,-0.0006
2.8534741047225,-0.08,-0.0008
2.85388127853881,-0.09,-0.0009
2.85428856857428,-0.08,-0.0008
2.85469597487868,-0.05,-0.0005
2.85510349750178,-0.03,-0.0003
2.85551113649343,0,0
2.85591889190347,0.02,0.0002
2.85632676378178,0.05,0.0005
2.85673475217826,0.08,0.0008
2.85714285714286,0.12,0.0012
2.85755107872553,0.13,0.0013
2.85795941697628,0.14,0.0014
2.85836787194512,0.13,0.0013
2.8587764436821,0.13,0.0013
2.85918513223731,0.12,0.0012
2.85959393766085,0.11,0.0011
2.86000286000286,0.08,0.0008
2.8604118993135,0.05,0.0005
2.86082105564297,0.02,0.0002
2.86123032904149,0,0
2.86163971955931,-0.01,-0.0001
2.86204922724671,-0.01,-0.0001
2.862458852154,-0.01,-0.0001
2.86286859433152,-0.01,-0.0001
2.86327845382963,-0.01,-0.0001
2.86368843069874,-0.01,-0.0001
2.86409852498926,0,0
2.86450873675165,0.02,0.0002
2.86491906603638,0.03,0.0003
2.86532951289398,0.03,0.0003
2.86574007737498,0.02,0.0002
2.86615075952995,0.02,0.0002
2.86656155940949,0.03,0.0003
2.86697247706422,0.03,0.0003
2.8673835125448,0.03,0.0003
2.86779466590192,0.01,0.0001
2.86820593718629,0,0
2.86861732644865,0,0
2.86902883373978,0.01,0.0001
2.86944045911047,0.03,0.0003
2.86985220261157,0.05,0.0005
2.87026406429392,0.07,0.0007
2.87067604420841,0.08,0.0008
2.87108814240597,0.07,0.0007
2.87150035893754,0.06,0.0006
2.87191269385411,0.03,0.0003
2.87232514720666,0.01,0.0001
2.87273771904625,-0.01,-0.0001
2.87315040942393,-0.04,-0.0004
2.8735632183908,-0.06,-0.0006
2.87397614599799,-0.08,-0.0008
2.87438919229664,-0.07,-0.0007
2.87480235733793,-0.05,-0.0005
2.87521564117309,-0.03,-0.0003
2.87562904385334,-0.02,-0.0002
2.87604256542997,-0.01,-0.0001
2.87645620595426,0,0
2.87686996547756,0.02,0.0002
2.87728384405122,0.05,0.0005
2.87769784172662,0.08,0.0008
2.87811195855519,0.09,0.0009
2.87852619458837,0.08,0.0008
2.87894054987764,0.06,0.0006
2.87935502447452,0.05,0.0005
2.87976961843053,0.03,0.0003
2.88018433179723,0.02,0.0002
2.88059916462624,0,0
2.88101411696917,-0.01,-0.0001
2.88142918887768,0,0
2.88184438040346,0.01,0.0001
2.88225969159821,0.04,0.0004
2.88267512251369,0.06,0.0006
2.88309067320167,0.07,0.0007
2.88350634371396,0.07,0.0007
2.88392213410238,0.07,0.0007
2.88433804441881,0.08,0.0008
2.88475407471513,0.1,0.001
2.88517022504328,0.12,0.0012
2.8855864954552,0.13,0.0013
2.88600288600289,0.14,0.0014
2.88641939673835,0.13,0.0013
2.88683602771363,0.13,0.0013
2.8872527789808,0.12,0.0012
2.88766965059197,0.1,0.001
2.88808664259928,0.09,0.0009
2.88850375505488,0.06,0.0006
2.88892098801098,0.05,0.0005
2.88933834151979,0.04,0.0004
2.88975581563358,0.04,0.0004
2.89017341040462,0.04,0.0004
2.89059112588524,0.02,0.0002
2.89100896212778,0.01,0.0001
2.89142691918462,0,0
2.89184499710815,0.01,0.0001
2.89226319595083,0.03,0.0003
2.89268151576511,0.05,0.0005
2.8930999566035,0.06,0.0006
2.89351851851852,0.07,0.0007
2.89393720156273,0.07,0.0007
2.89435600578871,0.06,0.0006
2.8947749312491,0.04,0.0004
2.89519397799653,0.01,0.0001
2.89561314608368,-0.01,-0.0001
2.89603243556328,-0.02,-0.0002
2.89645184648805,-0.02,-0.0002
2.89687137891078,-0.01,-0.0001
2.89729103288425,0.01,0.0001
2.89771080846132,0.02,0.0002
2.89813070569483,0.01,0.0001
2.89855072463768,0,0
2.8989708653428,0,0
2.89939112786315,0.02,0.0002
2.8998115122517,0.02,0.0002
2.90023201856148,0.02,0.0002
2.90065264684554,0.02,0.0002
2.90107339715695,0.02,0.0002
2.90149426954882,0.04,0.0004
2.90191526407429,0.06,0.0006
2.90233638078653,0.07,0.0007
2.90275761973875,0.08,0.0008
2.90317898098418,0.07,0.0007
2.90360046457607,0.08,0.0008
2.90402207056774,0.09,0.0009
2.90444379901249,0.12,0.0012
2.90486564996369,0.14,0.0014
2.90528762347472,0.14,0.0014
2.90570971959901,0.13,0.0013
2.90613193839,0.1,0.001
2.90655427990118,0.07,0.0007
2.90697674418605,0.05,0.0005
2.90739933129815,0.04,0.0004
2.90782204129107,0.03,0.0003
2.90824487421841,0.02,0.0002
2.9086678301338,0.02,0.0002
2.90909090909091,0.01,0.0001
2.90951411114344,0.01,0.0001
2.90993743634512,0.02,0.0002
2.91036088474971,0.02,0.0002
2.910784456411,0.02,0.0002
2.91120815138282,0.02,0.0002
2.91163196971903,0.02,0.0002
2.9120559114735,0.02,0.0002
2.91247997670016,0.02,0.0002
2.91290416545296,0.02,0.0002
2.91332847778587,0.02,0.0002
2.91375291375291,0.01,0.0001
2.91417747340813,-0.01,-0.0001
2.9146021568056,-0.03,-0.0003
2.91502696399942,-0.04,-0.0004
2.91545189504373,-0.05,-0.0005
2.91587694999271,-0.05,-0.0005
2.91630212890055,-0.02,-0.0002
2.9167274318215,0,0
2.9171528588098,0.02,0.0002
2.91757840991977,0.03,0.0003
2.91800408520572,0.03,0.0003
2.91842988472202,0.03,0.0003
2.91885580852306,0.03,0.0003
2.91928185666326,0.03,0.0003
2.91970802919708,0.03,0.0003
2.920134326179,0.02,0.0002
2.92056074766355,0.01,0.0001
2.92098729370527,0.02,0.0002
2.92141396435875,0.04,0.0004
2.9218407596786,0.06,0.0006
2.92226767971946,0.08,0.0008
2.92269472453602,0.09,0.0009
2.92312189418299,0.09,0.0009
2.9235491887151,0.08,0.0008
2.92397660818713,0.07,0.0007
2.9244041526539,0.07,0.0007
2.92483182217023,0.07,0.0007
2.92525961679099,0.07,0.0007
2.92568753657109,0.07,0.0007
2.92611558156547,0.07,0.0007
2.92654375182909,0.07,0.0007
2.92697204741695,0.07,0.0007
2.92740046838408,0.06,0.0006
2.92782901478554,0.05,0.0005
2.92825768667643,0.03,0.0003
2.92868648411188,0.01,0.0001
2.92911540714704,-0.01,-0.0001
2.92954445583712,-0.02,-0.0002
2.92997363023733,-0.03,-0.0003
2.93040293040293,-0.02,-0.0002
2.93083235638921,0,0
2.9312619082515,0.02,0.0002
2.93169158604515,0.03,0.0003
2.93212138982554,0.05,0.0005
2.93255131964809,0.06,0.0006
2.93298137556827,0.06,0.0006
2.93341155764154,0.05,0.0005
2.93384186592343,0.03,0.0003
2.93427230046948,0.01,0.0001
2.93470286133529,-0.02,-0.0002
2.93513354857646,-0.04,-0.0004
2.93556436224864,-0.04,-0.0004
2.93599530240752,-0.03,-0.0003
2.93642636910879,-0.01,-0.0001
2.93685756240822,0.01,0.0001
2.93728888236158,0.03,0.0003
2.93772032902468,0.05,0.0005
2.93815190245336,0.06,0.0006
2.9385836027035,0.06,0.0006
2.93901542983101,0.05,0.0005
2.93944738389183,0.05,0.0005
2.93987946494194,0.04,0.0004
2.94031167303734,0.03,0.0003
2.94074400823408,0.02,0.0002
2.94117647058824,0.01,0.0001
2.94160906015591,0.01,0.0001
2.94204177699323,0.02,0.0002
2.94247462115639,0.03,0.0003
2.94290759270159,0.04,0.0004
2.94334069168506,0.04,0.0004
2.94377391816308,0.04,0.0004
2.94420727219196,0.05,0.0005
2.94464075382803,0.08,0.0008
2.94507436312767,0.09,0.0009
2.94550810014728,0.09,0.0009
2.94594196494329,0.08,0.0008
2.94637595757219,0.07,0.0007
2.94681007809047,0.06,0.0006
2.94724432655467,0.07,0.0007
2.94767870302137,0.07,0.0007
2.94811320754717,0.07,0.0007
2.94854784018871,0.08,0.0008
2.94898260100265,0.1,0.001
2.94941749004572,0.12,0.0012
2.94985250737463,0.14,0.0014
2.95028765304617,0.15,0.0015
2.95072292711714,0.15,0.0015
2.95115832964439,0.15,0.0015
2.95159386068477,0.13,0.0013
2.9520295202952,0.11,0.0011
2.95246530853262,0.09,0.0009
2.95290122545401,0.08,0.0008
2.95333727111636,0.07,0.0007
2.95377344557672,0.07,0.0007
2.95420974889217,0.08,0.0008
2.95464618111981,0.08,0.0008
2.95508274231678,0.08,0.0008
2.95551943254027,0.06,0.0006
2.95595625184747,0.04,0.0004
2.95639320029564,0,0
2.95683027794205,-0.04,-0.0004
2.957267484844,-0.08,-0.0008
2.95770482105886,-0.1,-0.001
2.95814228664399,-0.12,-0.0012
2.9585798816568,-0.11,-0.0011
2.95901760615476,-0.08,-0.0008
2.95945546019532,-0.05,-0.0005
2.95989344383602,-0.02,-0.0002
2.9603315571344,0,0
2.96076980014804,0.02,0.0002
2.96120817293456,0.03,0.0003
2.96164667555161,0.04,0.0004
2.96208530805687,0.05,0.0005
2.96252407050807,0.06,0.0006
2.96296296296296,0.07,0.0007
2.96340198547933,0.07,0.0007
2.963841138115,0.07,0.0007
2.96428042092782,0.07,0.0007
2.96471983397569,0.05,0.0005
2.96515937731653,0.03,0.0003
2.9655990510083,0,0
2.966038855109,-0.03,-0.0003
2.96647878967665,-0.05,-0.0005
2.96691885476932,-0.05,-0.0005
2.9673590504451,-0.04,-0.0004
2.96779937676213,-0.03,-0.0003
2.96823983377857,-0.01,-0.0001
2.96868042155262,0.01,0.0001
2.96912114014252,0.04,0.0004
2.96956198960653,0.06,0.0006
2.97000297000297,0.07,0.0007
2.97044408139017,0.07,0.0007
2.9708853238265,0.06,0.0006
2.97132669737038,0.06,0.0006
2.97176820208024,0.05,0.0005
2.97220983801456,0.05,0.0005
2.97265160523187,0.05,0.0005
2.97309350379069,0.04,0.0004
2.97353553374963,0.04,0.0004
2.97397769516729,0.03,0.0003
2.97441998810232,0.01,0.0001
2.97486241261342,-0.01,-0.0001
2.9753049687593,-0.04,-0.0004
2.97574765659872,-0.06,-0.0006
2.97619047619048,-0.07,-0.0007
2.97663342759339,-0.07,-0.0007
2.97707651086633,-0.06,-0.0006
2.97751972606818,-0.04,-0.0004
2.97796307325789,0,0
2.97840655249442,0.04,0.0004
2.97885016383676,0.07,0.0007
2.97929390734396,0.09,0.0009
2.97973778307509,0.09,0.0009
2.98018179108926,0.09,0.0009
2.9806259314456,0.1,0.001
2.98107020420331,0.1,0.001
2.98151460942159,0.11,0.0011
2.98195914715968,0.12,0.0012
2.98240381747689,0.12,0.0012
2.98284862043251,0.11,0.0011
2.98329355608592,0.11,0.0011
2.98373862449649,0.1,0.001
2.98418382572366,0.08,0.0008
2.98462915982689,0.07,0.0007
2.98507462686567,0.04,0.0004
2.98552022689954,0.03,0.0003
2.98596595998806,0.04,0.0004
2.98641182619083,0.05,0.0005
2.9868578255675,0.06,0.0006
2.98730395817774,0.06,0.0006
2.98775022408127,0.06,0.0006
2.98819662333782,0.07,0.0007
2.98864315600717,0.07,0.0007
2.98908982214916,0.07,0.0007
2.98953662182362,0.06,0.0006
2.98998355509045,0.06,0.0006
2.99043062200957,0.05,0.0005
2.99087782264094,0.04,0.0004
2.99132515704457,0.04,0.0004
2.99177262528048,0.03,0.0003
2.99222022740874,0.02,0.0002
2.99266796348945,0,0
2.99311583358276,-0.01,-0.0001
2.99356383774884,-0.01,-0.0001
2.9940119760479,0,0
2.9944602485402,0.01,0.0001
2.99490865528601,0.03,0.0003
2.99535719634566,0.05,0.0005
2.99580587177951,0.06,0.0006
2.99625468164794,0.08,0.0008
2.99670362601139,0.09,0.0009
2.99715270493032,0.09,0.0009
2.99760191846523,0.09,0.0009
2.99805126667666,0.08,0.0008
2.99850074962519,0.08,0.0008
2.99895036737142,0.09,0.0009
2.999400119976,0.1,0.001
2.99985000749962,0.11,0.0011
3.000300030003,0.11,0.0011
3.00075018754689,0.11,0.0011
3.00120048019208,0.12,0.0012
3.0016509079994,0.12,0.0012
3.00210147102972,0.12,0.0012
3.00255216934394,0.11,0.0011
3.003003003003,0.09,0.0009
3.00345397206788,0.08,0.0008
3.00390507659958,0.07,0.0007
3.00435631665916,0.06,0.0006
3.00480769230769,0.06,0.0006
3.00525920360631,0.06,0.0006
3.00571085061617,0.06,0.0006
3.00616263339847,0.05,0.0005
3.00661455201443,0.05,0.0005
3.00706660652533,0.05,0.0005
3.00751879699248,0.04,0.0004
3.00797112347721,0.04,0.0004
